jband,k,e,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12
307,10.374,30.594,0.007,0.005,0.002,0.004,0.001,0.001,0.007,0.001,0.051,0.087,0.092,0.069
307,10.461,30.620,0.002,0.002,0.001,0.000,0.000,0.001,0.001,0.001,0.047,0.073,0.066,0.066
307,10.873,30.382,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.026,0.025,0.022
307,10.960,30.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.016,0.014,0.021
307,11.276,30.337,0.005,0.004,0.002,0.004,0.002,0.002,0.004,0.004,0.076,0.072,0.063,0.106
307,11.364,30.579,0.009,0.005,0.001,0.002,0.002,0.002,0.002,0.002,0.050,0.031,0.055,0.055
307,11.452,30.640,0.005,0.004,0.000,0.001,0.002,0.001,0.001,0.003,0.072,0.091,0.052,0.047
307,11.539,30.753,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.023,0.029,0.034,0.014
307,11.867,30.655,0.006,0.007,0.004,0.001,0.002,0.001,0.001,0.002,0.034,0.050,0.039,0.050
307,11.955,30.313,0.009,0.006,0.002,0.003,0.002,0.004,0.004,0.000,0.070,0.068,0.035,0.071
307,12.218,30.361,0.007,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.054,0.037,0.027,0.036
307,12.306,30.769,0.005,0.006,0.004,0.001,0.001,0.002,0.000,0.001,0.033,0.031,0.038,0.027
307,12.394,30.704,0.003,0.002,0.002,0.000,0.001,0.001,0.000,0.000,0.040,0.038,0.045,0.023
307,12.671,30.704,0.002,0.002,0.002,0.000,0.001,0.001,0.000,0.002,0.022,0.019,0.028,0.019
307,12.759,30.692,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.038,0.049,0.042,0.033
307,12.846,30.355,0.005,0.005,0.001,0.002,0.003,0.003,0.002,0.002,0.064,0.090,0.057,0.108
307,13.162,30.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.010,0.009,0.014
307,13.250,30.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001
307,13.338,30.610,0.002,0.002,0.001,0.000,0.001,0.000,0.000,0.000,0.007,0.026,0.034,0.018
307,13.710,30.617,0.004,0.004,0.002,0.001,0.001,0.002,0.000,0.001,0.021,0.095,0.076,0.056
307,13.797,30.343,0.002,0.001,0.001,0.001,0.000,0.001,0.000,0.001,0.026,0.021,0.025,0.033
307,13.885,30.387,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.001,0.029,0.032,0.033,0.054
307,14.324,30.114,0.008,0.006,0.002,0.001,0.003,0.002,0.001,0.002,0.032,0.078,0.052,0.061
307,14.411,30.297,0.001,0.001,0.000,0.001,0.003,0.002,0.001,0.000,0.068,0.078,0.111,0.064
307,14.952,30.478,0.003,0.003,0.000,0.000,0.001,0.001,0.000,0.001,0.031,0.037,0.060,0.045
307,15.039,30.391,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.008,0.012,0.008
307,15.127,30.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.001
307,15.215,30.109,0.005,0.005,0.002,0.004,0.002,0.002,0.003,0.002,0.028,0.044,0.048,0.074
307,15.390,30.294,0.007,0.004,0.002,0.002,0.001,0.002,0.002,0.002,0.035,0.044,0.031,0.048
307,15.478,30.445,0.002,0.002,0.003,0.001,0.001,0.001,0.002,0.002,0.028,0.052,0.074,0.038
307,15.566,30.611,0.003,0.003,0.001,0.001,0.001,0.001,0.001,0.000,0.043,0.029,0.042,0.059
307,15.653,30.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.002,0.002,0.005
307,15.741,30.613,0.005,0.003,0.001,0.000,0.001,0.001,0.001,0.001,0.029,0.029,0.040,0.023
307,16.309,30.432,0.003,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.008,0.053,0.046,0.017
307,16.671,30.360,0.003,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.017,0.031,0.015,0.015
307,16.758,30.544,0.010,0.006,0.005,0.001,0.002,0.002,0.003,0.003,0.057,0.058,0.033,0.057
307,16.846,30.651,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.016,0.021,0.009
307,16.934,30.764,0.004,0.006,0.004,0.000,0.003,0.002,0.001,0.003,0.030,0.054,0.046,0.020
307,17.262,30.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.002,0.003
307,17.350,30.320,0.002,0.001,0.000,0.001,0.001,0.000,0.001,0.001,0.013,0.007,0.014,0.015
307,17.546,30.300,0.002,0.003,0.003,0.000,0.004,0.002,0.000,0.001,0.032,0.027,0.035,0.020
307,17.633,30.308,0.005,0.003,0.001,0.002,0.001,0.002,0.002,0.002,0.040,0.053,0.051,0.068
307,17.721,30.495,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.001,0.036,0.024,0.013,0.014
307,17.845,30.538,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.023,0.021,0.012,0.012
307,17.933,30.662,0.001,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.032,0.039,0.027,0.027
307,18.020,30.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.004,0.005,0.003
307,18.108,30.340,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.030,0.030,0.023,0.022
307,18.196,30.555,0.003,0.003,0.001,0.000,0.001,0.002,0.000,0.001,0.036,0.031,0.052,0.039
307,18.283,30.577,0.004,0.002,0.000,0.000,0.001,0.001,0.000,0.001,0.043,0.030,0.022,0.024
307,18.407,30.554,0.002,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.044,0.031,0.020,0.025
307,18.495,30.454,0.004,0.003,0.001,0.001,0.002,0.002,0.001,0.002,0.043,0.067,0.051,0.054
307,18.583,30.417,0.001,0.002,0.002,0.000,0.001,0.001,0.000,0.001,0.033,0.029,0.021,0.025
307,18.779,30.398,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.004,0.006,0.006
307,18.866,30.610,0.004,0.006,0.004,0.001,0.002,0.001,0.001,0.002,0.038,0.049,0.039,0.059
307,19.195,30.803,0.001,0.001,0.001,0.000,0.001,0.001,0.000,0.001,0.009,0.011,0.009,0.005
307,19.282,30.685,0.004,0.003,0.002,0.001,0.002,0.001,0.001,0.001,0.069,0.083,0.076,0.039
307,19.370,30.691,0.010,0.005,0.005,0.002,0.002,0.003,0.002,0.006,0.058,0.072,0.035,0.034
307,19.458,30.324,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.008,0.013,0.017
307,19.819,30.438,0.004,0.003,0.003,0.001,0.002,0.003,0.001,0.002,0.017,0.046,0.020,0.032
307,19.907,30.673,0.002,0.002,0.001,0.000,0.000,0.000,0.001,0.001,0.016,0.017,0.021,0.016
307,20.387,30.719,0.001,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.023,0.018,0.013,0.017
307,20.475,30.667,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.025,0.027,0.044,0.046
307,20.562,30.574,0.002,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.035,0.038,0.075,0.077
307,20.650,30.381,0.002,0.001,0.000,0.001,0.000,0.000,0.001,0.001,0.029,0.025,0.014,0.016
308,0.380,30.003,0.001,0.001,0.001,0.000,0.001,0.001,0.000,0.001,0.006,0.017,0.015,0.008
308,0.467,30.567,0.003,0.003,0.001,0.001,0.000,0.000,0.001,0.001,0.009,0.019,0.014,0.046
308,0.555,30.568,0.005,0.003,0.001,0.001,0.000,0.000,0.001,0.001,0.022,0.030,0.031,0.066
308,0.643,30.694,0.005,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.049,0.034,0.030,0.047
308,0.730,30.543,0.001,0.002,0.002,0.000,0.001,0.001,0.000,0.002,0.037,0.042,0.035,0.022
308,1.443,29.956,0.001,0.002,0.002,0.001,0.003,0.003,0.001,0.002,0.024,0.043,0.052,0.032
308,2.004,30.453,0.002,0.004,0.002,0.003,0.001,0.001,0.001,0.001,0.037,0.059,0.024,0.058
308,2.092,30.457,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.009,0.012,0.011,0.013
308,2.180,30.577,0.008,0.005,0.002,0.001,0.001,0.002,0.003,0.001,0.037,0.060,0.039,0.070
308,2.267,30.604,0.002,0.003,0.004,0.001,0.001,0.001,0.001,0.004,0.051,0.067,0.086,0.048
308,2.355,30.383,0.003,0.003,0.003,0.001,0.001,0.001,0.002,0.003,0.044,0.087,0.050,0.066
308,2.975,30.386,0.002,0.002,0.001,0.001,0.000,0.000,0.001,0.001,0.016,0.025,0.013,0.023
308,3.447,30.592,0.002,0.002,0.001,0.000,0.000,0.000,0.000,0.002,0.008,0.019,0.013,0.010
308,3.535,30.770,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.005,0.003,0.005
308,3.623,30.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.004,0.002
308,3.710,30.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.003,0.002
308,4.190,30.683,0.003,0.003,0.000,0.001,0.000,0.000,0.001,0.001,0.004,0.010,0.012,0.011
308,4.278,30.501,0.003,0.002,0.001,0.002,0.001,0.001,0.002,0.001,0.053,0.055,0.059,0.023
