e,tDOS,inter,vac1,vac2,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z1_0,Z1_1,Z1_2,Z1_3,Z2_0,Z2_1,Z2_2,Z2_3,Z3_0,Z3_1,Z3_2,Z3_3,Z4_0,Z4_1,Z4_2,Z4_3,Z5_0,Z5_1,Z5_2,Z5_3,Z6_0,Z6_1,Z6_2,Z6_3,Z7_0,Z7_1,Z7_2,Z7_3,Z8_0,Z8_1,Z8_2,Z8_3,Z9_0,Z9_1,Z9_2,Z9_3,Z10_0,Z10_1,Z10_2,Z10_3,Z11_0,Z11_1,Z11_2,Z11_3,Z12_0,Z12_1,Z12_2,Z12_3
-3.432,6.180,2.290,0.000,0.000,0.008,0.005,0.001,0.001,0.000,0.002,0.002,0.003,0.850,1.650,0.406,0.962,0.001,0.007,0.000,0.000,0.001,0.004,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.013,0.822,0.003,0.012,0.002,1.640,0.001,0.005,0.002,0.395,0.008,0.001,0.002,0.954,0.003,0.003
-3.411,5.680,2.100,0.000,0.000,0.008,0.005,0.001,0.000,0.000,0.001,0.002,0.004,0.783,1.460,0.375,0.936,0.001,0.007,0.000,0.000,0.001,0.004,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.014,0.755,0.003,0.011,0.002,1.450,0.001,0.005,0.003,0.364,0.007,0.001,0.002,0.928,0.003,0.003
-3.390,5.130,1.900,0.000,0.000,0.007,0.004,0.001,0.000,0.000,0.001,0.002,0.004,0.710,1.260,0.349,0.899,0.000,0.007,0.000,0.000,0.001,0.004,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.015,0.682,0.003,0.010,0.002,1.250,0.001,0.004,0.003,0.338,0.007,0.001,0.002,0.891,0.003,0.003
-3.369,4.580,1.690,0.000,0.000,0.007,0.004,0.001,0.000,0.000,0.001,0.002,0.004,0.634,1.060,0.326,0.851,0.000,0.006,0.000,0.000,0.001,0.003,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.016,0.606,0.004,0.008,0.002,1.050,0.001,0.004,0.003,0.316,0.006,0.001,0.002,0.843,0.003,0.003
-3.348,4.040,1.490,0.000,0.000,0.006,0.004,0.001,0.000,0.000,0.001,0.002,0.003,0.560,0.873,0.307,0.794,0.000,0.006,0.000,0.000,0.001,0.003,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.017,0.532,0.004,0.007,0.002,0.867,0.001,0.003,0.003,0.298,0.005,0.001,0.002,0.786,0.002,0.003
-3.328,3.540,1.310,0.000,0.000,0.006,0.004,0.001,0.000,0.000,0.001,0.002,0.003,0.491,0.708,0.292,0.730,0.000,0.005,0.000,0.000,0.000,0.003,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.017,0.463,0.004,0.006,0.002,0.703,0.001,0.003,0.003,0.283,0.005,0.001,0.003,0.724,0.002,0.002
-3.307,3.110,1.140,0.000,0.000,0.005,0.003,0.001,0.000,0.000,0.001,0.001,0.003,0.430,0.573,0.279,0.666,0.000,0.005,0.000,0.000,0.000,0.003,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.018,0.403,0.004,0.005,0.002,0.568,0.001,0.002,0.003,0.271,0.004,0.001,0.003,0.659,0.002,0.002
-3.286,2.740,1.010,0.000,0.000,0.005,0.003,0.001,0.000,0.000,0.001,0.001,0.003,0.379,0.467,0.269,0.603,0.000,0.004,0.000,0.000,0.000,0.003,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.019,0.351,0.004,0.004,0.002,0.462,0.001,0.002,0.003,0.261,0.004,0.001,0.003,0.597,0.002,0.002
-3.265,2.440,0.898,0.000,0.000,0.004,0.003,0.001,0.000,0.000,0.001,0.001,0.002,0.338,0.389,0.260,0.547,0.000,0.004,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.019,0.310,0.005,0.004,0.002,0.384,0.001,0.001,0.003,0.253,0.003,0.001,0.003,0.540,0.002,0.002
-3.244,2.220,0.814,0.000,0.000,0.004,0.003,0.000,0.000,0.000,0.001,0.001,0.002,0.306,0.334,0.253,0.498,0.000,0.004,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.020,0.278,0.005,0.003,0.002,0.330,0.001,0.001,0.003,0.246,0.003,0.001,0.003,0.492,0.001,0.001
-3.223,2.050,0.750,0.000,0.000,0.004,0.002,0.000,0.000,0.000,0.001,0.001,0.002,0.282,0.298,0.246,0.459,0.000,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.021,0.254,0.005,0.003,0.002,0.294,0.001,0.001,0.003,0.240,0.003,0.001,0.003,0.453,0.001,0.001
-3.202,1.920,0.702,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.002,0.265,0.274,0.241,0.428,0.000,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.021,0.236,0.005,0.002,0.002,0.270,0.001,0.001,0.003,0.234,0.003,0.001,0.004,0.422,0.001,0.001
-3.181,1.830,0.668,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.002,0.252,0.259,0.236,0.405,0.000,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.022,0.223,0.006,0.002,0.002,0.255,0.001,0.001,0.003,0.229,0.003,0.001,0.004,0.398,0.001,0.001
-3.160,1.760,0.642,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.002,0.243,0.249,0.232,0.387,0.000,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.022,0.213,0.006,0.002,0.002,0.245,0.001,0.001,0.004,0.226,0.003,0.001,0.004,0.380,0.002,0.001
-3.139,1.710,0.622,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.236,0.243,0.229,0.373,0.000,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.023,0.205,0.006,0.002,0.002,0.239,0.001,0.001,0.004,0.223,0.002,0.001,0.004,0.366,0.002,0.001
-3.118,1.670,0.607,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.231,0.239,0.227,0.361,0.000,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.024,0.199,0.006,0.002,0.002,0.234,0.001,0.001,0.004,0.220,0.002,0.000,0.004,0.354,0.002,0.001
-3.097,1.640,0.594,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.226,0.236,0.225,0.352,0.000,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.024,0.194,0.006,0.002,0.002,0.231,0.001,0.001,0.004,0.218,0.002,0.000,0.004,0.345,0.002,0.001
-3.076,1.610,0.582,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.222,0.233,0.223,0.343,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.025,0.189,0.007,0.002,0.003,0.229,0.001,0.001,0.004,0.217,0.002,0.000,0.004,0.336,0.002,0.001
-3.055,1.580,0.570,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.217,0.231,0.221,0.334,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.025,0.184,0.007,0.002,0.003,0.226,0.001,0.001,0.004,0.214,0.002,0.000,0.004,0.327,0.002,0.001
-3.034,1.550,0.559,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.213,0.229,0.219,0.325,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.025,0.179,0.007,0.002,0.003,0.224,0.001,0.001,0.004,0.212,0.002,0.000,0.005,0.318,0.002,0.001
-3.014,1.520,0.547,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.208,0.227,0.216,0.316,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.025,0.175,0.007,0.001,0.003,0.222,0.001,0.001,0.004,0.209,0.002,0.000,0.005,0.309,0.002,0.001
-2.993,1.490,0.535,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.204,0.225,0.213,0.308,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.025,0.170,0.007,0.001,0.003,0.220,0.001,0.001,0.004,0.206,0.002,0.000,0.005,0.301,0.002,0.001
-2.972,1.460,0.523,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.200,0.222,0.209,0.301,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.026,0.165,0.007,0.001,0.003,0.218,0.001,0.001,0.004,0.203,0.002,0.000,0.005,0.293,0.002,0.001
-2.951,1.440,0.513,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.196,0.220,0.207,0.294,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.026,0.161,0.007,0.001,0.003,0.215,0.001,0.001,0.004,0.200,0.002,0.000,0.005,0.287,0.002,0.001
-2.930,1.410,0.504,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.001,0.001,0.192,0.218,0.204,0.288,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.026,0.157,0.008,0.001,0.003,0.213,0.001,0.001,0.004,0.197,0.002,0.000,0.005,0.281,0.002,0.001
-2.909,1.390,0.497,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.189,0.217,0.202,0.284,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.026,0.154,0.008,0.001,0.003,0.212,0.001,0.001,0.004,0.195,0.002,0.000,0.005,0.276,0.002,0.001
-2.888,1.380,0.490,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.186,0.216,0.201,0.280,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.026,0.151,0.008,0.001,0.003,0.211,0.001,0.001,0.004,0.194,0.002,0.000,0.005,0.272,0.002,0.001
-2.867,1.370,0.485,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.184,0.215,0.200,0.277,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.027,0.148,0.008,0.001,0.003,0.210,0.001,0.001,0.004,0.193,0.002,0.000,0.005,0.269,0.002,0.001
-2.846,1.360,0.480,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.182,0.215,0.199,0.274,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.027,0.146,0.008,0.001,0.003,0.210,0.001,0.001,0.004,0.192,0.002,0.000,0.005,0.266,0.002,0.001
-2.825,1.350,0.477,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.180,0.215,0.198,0.271,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.027,0.144,0.008,0.001,0.003,0.210,0.001,0.001,0.004,0.191,0.002,0.000,0.005,0.264,0.002,0.001
-2.804,1.340,0.473,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.178,0.215,0.198,0.270,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.027,0.141,0.009,0.001,0.003,0.210,0.001,0.001,0.004,0.190,0.002,0.000,0.005,0.262,0.002,0.001
-2.783,1.330,0.470,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.176,0.216,0.197,0.268,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.027,0.139,0.009,0.001,0.003,0.211,0.001,0.001,0.004,0.190,0.002,0.000,0.005,0.260,0.002,0.001
-2.762,1.330,0.469,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.175,0.217,0.197,0.267,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.027,0.138,0.009,0.001,0.003,0.212,0.002,0.001,0.004,0.190,0.002,0.000,0.005,0.259,0.002,0.001
-2.741,1.330,0.468,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.174,0.218,0.198,0.266,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.028,0.136,0.009,0.001,0.003,0.213,0.002,0.001,0.004,0.190,0.002,0.000,0.005,0.258,0.002,0.001
-2.720,1.330,0.468,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.173,0.221,0.199,0.265,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.028,0.135,0.009,0.001,0.003,0.216,0.002,0.001,0.005,0.192,0.002,0.000,0.005,0.257,0.002,0.001
-2.700,1.340,0.470,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.172,0.224,0.201,0.265,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.028,0.133,0.010,0.001,0.003,0.219,0.002,0.001,0.005,0.194,0.002,0.000,0.005,0.257,0.002,0.000
-2.679,1.350,0.474,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.171,0.229,0.205,0.265,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.029,0.132,0.010,0.001,0.003,0.223,0.002,0.001,0.005,0.197,0.002,0.000,0.006,0.257,0.002,0.000
-2.658,1.370,0.481,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.171,0.235,0.210,0.265,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.029,0.131,0.010,0.001,0.003,0.230,0.002,0.001,0.005,0.202,0.002,0.000,0.006,0.257,0.002,0.000
-2.637,1.400,0.492,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.171,0.244,0.218,0.266,0.000,0.002,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.029,0.130,0.011,0.001,0.003,0.239,0.002,0.001,0.005,0.210,0.002,0.000,0.006,0.257,0.002,0.000
-2.616,1.440,0.509,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.001,0.170,0.257,0.229,0.266,0.001,0.002,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.029,0.129,0.011,0.001,0.003,0.252,0.002,0.001,0.005,0.221,0.003,0.000,0.006,0.257,0.002,0.000
-2.595,1.500,0.535,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.000,0.000,0.001,0.170,0.276,0.246,0.266,0.001,0.002,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.030,0.128,0.012,0.001,0.003,0.271,0.002,0.001,0.005,0.238,0.003,0.000,0.006,0.258,0.002,0.000
-2.574,1.590,0.571,0.000,0.000,0.003,0.004,0.000,0.000,0.000,0.000,0.000,0.001,0.169,0.303,0.270,0.267,0.001,0.002,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.030,0.126,0.012,0.001,0.003,0.297,0.002,0.001,0.005,0.262,0.003,0.000,0.006,0.258,0.002,0.000
-2.553,1.710,0.621,0.000,0.000,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.001,0.168,0.338,0.303,0.267,0.002,0.002,0.000,0.000,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.030,0.125,0.013,0.001,0.003,0.333,0.002,0.001,0.005,0.295,0.003,0.000,0.006,0.259,0.002,0.000
-2.532,1.860,0.686,0.000,0.000,0.004,0.006,0.000,0.000,0.000,0.000,0.001,0.001,0.167,0.383,0.346,0.269,0.002,0.002,0.000,0.000,0.003,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.030,0.123,0.014,0.001,0.003,0.378,0.002,0.001,0.005,0.338,0.003,0.000,0.006,0.260,0.002,0.000
-2.511,2.060,0.765,0.000,0.000,0.005,0.007,0.000,0.000,0.000,0.001,0.001,0.001,0.167,0.437,0.399,0.272,0.003,0.002,0.000,0.000,0.004,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.030,0.121,0.015,0.001,0.003,0.432,0.002,0.001,0.006,0.390,0.003,0.000,0.006,0.263,0.002,0.000
-2.490,2.270,0.856,0.000,0.000,0.006,0.008,0.001,0.000,0.000,0.001,0.001,0.001,0.166,0.497,0.459,0.276,0.003,0.003,0.000,0.000,0.005,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.030,0.120,0.017,0.001,0.003,0.492,0.002,0.001,0.006,0.451,0.003,0.000,0.006,0.267,0.002,0.000
-2.469,2.510,0.955,0.000,0.000,0.007,0.010,0.001,0.001,0.000,0.001,0.001,0.002,0.166,0.559,0.525,0.285,0.004,0.003,0.000,0.000,0.006,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.030,0.118,0.018,0.001,0.003,0.554,0.002,0.001,0.006,0.516,0.003,0.000,0.006,0.276,0.002,0.000
-2.448,2.760,1.060,0.000,0.000,0.008,0.011,0.001,0.001,0.001,0.001,0.001,0.002,0.167,0.618,0.592,0.298,0.005,0.003,0.000,0.000,0.007,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.030,0.117,0.020,0.001,0.004,0.613,0.002,0.001,0.006,0.583,0.003,0.000,0.006,0.289,0.002,0.000
-2.427,3.000,1.160,0.000,0.000,0.009,0.013,0.001,0.001,0.001,0.001,0.001,0.002,0.167,0.669,0.659,0.318,0.005,0.004,0.000,0.000,0.008,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.029,0.116,0.021,0.001,0.004,0.663,0.002,0.001,0.007,0.649,0.003,0.000,0.006,0.309,0.002,0.000
-2.406,3.230,1.250,0.000,0.000,0.010,0.015,0.001,0.001,0.001,0.001,0.001,0.002,0.167,0.709,0.722,0.347,0.006,0.005,0.000,0.000,0.009,0.006,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.029,0.115,0.022,0.001,0.004,0.703,0.002,0.001,0.007,0.712,0.003,0.000,0.007,0.338,0.002,0.001
-2.386,3.450,1.340,0.000,0.000,0.011,0.016,0.001,0.001,0.001,0.002,0.001,0.002,0.167,0.736,0.782,0.387,0.006,0.005,0.000,0.000,0.009,0.007,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.029,0.114,0.023,0.001,0.004,0.730,0.002,0.001,0.007,0.771,0.003,0.000,0.007,0.378,0.002,0.001
-2.365,3.660,1.430,0.000,0.000,0.012,0.017,0.001,0.001,0.001,0.002,0.001,0.002,0.167,0.751,0.839,0.439,0.006,0.006,0.000,0.000,0.009,0.008,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.029,0.113,0.025,0.001,0.004,0.745,0.002,0.001,0.008,0.828,0.003,0.000,0.007,0.429,0.002,0.001
