k,e
1.504224944,11.005682139
1.518066687,10.900558780
1.531913691,10.766570927
1.545755434,10.649490204
1.559602437,10.626256334
1.573449441,10.608662236
1.587291184,10.580882594
1.601138188,10.557794725
1.614979931,10.556077977
1.628826934,10.571702928
1.642673938,10.601482122
1.656515681,10.636689001
1.670362685,10.671882868
1.684204428,10.699728261
1.698051432,10.719958597
1.711893174,10.733371227
1.725740178,10.738240710
0.000000000,11.059866410
0.013805215,11.063175438
0.027610431,11.050962987
0.041415646,11.014636781
0.055229974,10.970171276
0.069035189,10.924636984
0.082840405,10.877816240
0.096645620,10.880805261
0.110450836,10.922975631
0.124256051,10.989737689
0.138070379,11.071710159
0.151875594,11.160386022
0.165680809,11.252024188
0.179486025,11.328010184
0.193291240,11.370183461
0.207096456,11.376279235
0.220901671,11.309744247
0.234715999,11.189750687
0.248521214,11.074734577
0.262326430,10.975546242
0.276131645,10.894443606
0.289936860,10.819223468
0.303742076,10.749197864
0.317547291,10.682426238
0.331361619,10.621647839
0.345166834,10.577938854
0.358972050,10.571860602
0.372777265,10.614149684
0.386582481,10.668378827
0.400387696,10.709189757
0.414202024,10.746932319
0.428007239,10.791860348
0.441812455,10.833812314
0.455617670,10.850298345
0.469396930,10.835554110
0.483176191,10.796188193
0.496955451,10.751615531
0.510727271,10.717421318
0.524506532,10.699058983
0.538285792,10.698691852
0.552065052,10.696596120
0.565844313,10.633593266
0.579623573,10.556800968
0.593402834,10.523820520
0.607174654,10.528649202
0.620953914,10.534517662
0.634733175,10.535628878
0.648512435,10.575789916
0.662291695,10.682170616
0.676070956,10.802895771
0.689842776,10.894870972
0.703622036,10.901216462
0.717401297,10.855059512
0.731180557,10.794756831
0.744959818,10.741817992
0.758739078,10.711007653
0.772518338,10.709497441
0.786290158,10.726916440
0.800069419,10.742748374
0.813848679,10.742661047
0.827627940,10.738240710
0.841474943,10.740443365
0.855316686,10.724337521
0.869163690,10.678690958
0.883005433,10.615517477
0.896852437,10.547566473
0.910694179,10.485112538
0.924541183,10.432199092
0.938388187,10.388328263
0.952229930,10.359389250
0.966076934,10.351677287
0.979918677,10.374751005
0.993765680,10.419805992
1.007612684,10.448011096
1.021454427,10.467987953
1.035301431,10.499247570
1.049143174,10.553681705
1.062990177,10.615991562
1.076831920,10.679799323
1.090678924,10.700455905
1.104458184,10.702727411
1.118237445,10.693713401
1.132016705,10.685982615
1.145788525,10.687603764
1.159567786,10.707268557
1.173347046,10.745083719
1.187126307,10.769069119
1.200905567,10.769572579
1.214684827,10.762498893
1.228464088,10.759025439
1.242235908,10.754423854
1.256015168,10.756300109
1.269794429,10.754659736
1.283573689,10.748099853
1.297352949,10.732797883
1.311132210,10.756347364
1.324904030,10.835039895
1.338683290,10.904976303
1.352462551,10.867174845
1.366241811,10.790490649
1.380021072,10.753284287
1.393800332,10.837474398
1.407579592,10.956650544
1.421351413,11.055701504
1.435130673,11.080213891
1.448909933,11.064979323
1.462689194,11.059866410
1.476536198,11.066640751
1.490377940,11.070874571
1.504224944,11.022572123
1.518066687,10.913046951
1.531913691,10.775245664
1.545755434,10.657873715
1.559602437,10.655725289
1.573449441,10.641822943
1.587291184,10.607112011
1.601138188,10.571453818
1.614979931,10.562002144
1.628826934,10.575483033
1.642673938,10.604311403
1.656515681,10.639702441
1.670362685,10.676310330
1.684204428,10.704831605
1.698051432,10.724457853
1.711893174,10.735968001
1.725740178,10.738240710
0.000000000,11.122525616
0.013805215,11.120554208
0.027610431,11.113421936
0.041415646,11.080613854
0.055229974,11.013982554
0.069035189,10.947890343
0.082840405,10.945794395
0.096645620,10.993903361
0.110450836,11.064725242
0.124256051,11.144337670
0.138070379,11.234573390
0.151875594,11.317523016
0.165680809,11.383484475
0.179486025,11.446143204
0.193291240,11.515676896
0.207096456,11.511594733
0.220901671,11.456231498
0.234715999,11.435914608
0.248521214,11.405177866
0.262326430,11.332631944
0.276131645,11.214678824
0.289936860,11.072210851
0.303742076,10.933233674
0.317547291,10.816081194
0.331361619,10.736286986
0.345166834,10.701745323
0.358972050,10.714998694
0.372777265,10.759371608
0.386582481,10.807837121
0.400387696,10.863835955
0.414202024,10.933519527
0.428007239,11.001221720
0.441812455,11.049840003
0.455617670,11.069291600
0.469396930,11.055530701
0.483176191,11.028466647
0.496955451,10.990723591
0.510727271,10.936939444
0.524506532,10.872893943
0.538285792,10.809631458
0.552065052,10.764540737
0.565844313,10.757646742
0.579623573,10.746018124
0.593402834,10.729713600
0.607174654,10.731803967
0.620953914,10.767592848
0.634733175,10.829149833
0.648512435,10.888608400
0.662291695,10.937158332
0.676070956,10.971527271
0.689842776,11.008229698
0.703622036,11.096346017
0.717401297,11.185667413
0.731180557,11.218415157
0.744959818,11.140251130
0.758739078,11.051543741
0.772518338,10.971054119
0.786290158,10.907713143
0.800069419,10.872748032
0.813848679,10.865600791
0.827627940,10.866794302
0.841474943,10.875597259
0.855316686,10.920075785
0.869163690,11.016145727
0.883005433,11.151961541
0.896852437,11.295279634
0.910694179,11.256919309
0.924541183,11.091817840
0.938388187,10.924347567
0.952229930,10.771469281
0.966076934,10.643625250
0.979918677,10.556511381
0.993765680,10.533667462
1.007612684,10.602003607
1.021454427,10.716707960
1.035301431,10.835311650
1.049143174,10.932083574
1.062990177,10.987935570
1.076831920,11.039502886
1.090678924,11.073478897
1.104458184,11.055268222
1.118237445,10.983139055
1.132016705,10.903752817
1.145788525,10.856212460
1.159567786,10.830121982
1.173347046,10.825896406
1.187126307,10.848040031
1.200905567,10.899308487
1.214684827,10.949812041
1.228464088,10.986986010
1.242235908,10.997338782
1.256015168,10.983566197
1.269794429,10.957053645
1.283573689,10.935211571
1.297352949,10.927583856
1.311132210,10.934059699
1.324904030,10.941290712
1.338683290,10.944472214
1.352462551,10.986746416
1.366241811,11.036624586
1.380021072,11.092732230
1.393800332,11.147581132
1.407579592,11.163322558
1.421351413,11.122652111
1.435130673,11.118257710
1.448909933,11.125249514
1.462689194,11.122525616
1.476536198,11.130271028
1.490377940,11.148789720
1.504224944,11.198986897
1.518066687,11.252096316
1.531913691,11.195056917
1.545755434,11.122384546
1.559602437,11.044863621
1.573449441,10.972548214
1.587291184,10.918494592
1.601138188,10.884773534
1.614979931,10.869624590
1.628826934,10.860266287
1.642673938,10.856393604
1.656515681,10.854198913
1.670362685,10.853885676
1.684204428,10.855114022
1.698051432,10.859833539
1.711893174,10.865540803
1.725740178,10.866794302
0.000000000,11.122525616
0.013805215,11.126454927
0.027610431,11.122888018
0.041415646,11.092798823
0.055229974,11.034953002
0.069035189,10.981965168
0.082840405,10.978987207
0.096645620,11.033159147
0.110450836,11.107290171
0.124256051,11.180873687
0.138070379,11.255160764
0.151875594,11.342106592
0.165680809,11.437100669
0.179486025,11.514541684
0.193291240,11.581452779
0.207096456,11.541138542
0.220901671,11.466562101
0.234715999,11.448931591
0.248521214,11.425098603
0.262326430,11.358135499
0.276131645,11.243273948
0.289936860,11.103471002
0.303742076,10.968832030
0.317547291,10.856828460
0.331361619,10.778737212
0.345166834,10.739303326
0.358972050,10.743065832
0.372777265,10.780625108
0.386582481,10.831562944
0.400387696,10.884104016
0.414202024,10.949523257
0.428007239,11.016999049
0.441812455,11.062481521
0.455617670,11.069291600
0.469396930,11.066644997
0.483176191,11.042723537
0.496955451,11.004586606
0.510727271,10.948644897
0.524506532,10.884262288
0.538285792,10.828993003
0.552065052,10.798147480
0.565844313,10.781021081
0.579623573,10.756360331
0.593402834,10.737676729
0.607174654,10.737239669
0.620953914,10.768317688
0.634733175,10.833461208
0.648512435,10.893609841
0.662291695,10.939962782
0.676070956,10.974579680
0.689842776,11.020552461
0.703622036,11.113943496
0.717401297,11.203564548
0.731180557,11.238659911
0.744959818,11.176021169
0.758739078,11.081800622
0.772518338,10.994974341
0.786290158,10.925691212
0.800069419,10.884203858
0.813848679,10.870390991
0.827627940,10.866794302
0.841474943,10.879509677
0.855316686,10.926099615
0.869163690,11.022557814
0.883005433,11.158463880
0.896852437,11.307448243
0.910694179,11.266118476
0.924541183,11.097835701
0.938388187,10.928459045
0.952229930,10.774808699
0.966076934,10.651370548
0.979918677,10.575969719
0.993765680,10.570940025
1.007612684,10.640224423
1.021454427,10.747942623
1.035301431,10.858801454
1.049143174,10.947542934
1.062990177,10.996392900
1.076831920,11.045027472
1.090678924,11.073478897
1.104458184,11.060936697
1.118237445,10.989815081
1.132016705,10.909917392
1.145788525,10.860262305
1.159567786,10.835587989
1.173347046,10.836876407
1.187126307,10.870743989
1.200905567,10.927211959
1.214684827,10.975167071
1.228464088,11.003181700
1.242235908,11.009708721
1.256015168,11.007555092
1.269794429,10.995503232
1.283573689,10.982836188
1.297352949,10.974769642
1.311132210,10.974743092
1.324904030,10.975066417
1.338683290,10.972120996
1.352462551,11.003558444
1.366241811,11.048110462
1.380021072,11.100547204
1.393800332,11.152064030
1.407579592,11.166486646
1.421351413,11.126242903
1.435130673,11.125513626
1.448909933,11.131611026
1.462689194,11.122525616
1.476536198,11.135168125
1.490377940,11.151401609
1.504224944,11.204869582
1.518066687,11.258029978
1.531913691,11.201045925
1.545755434,11.126694559
1.559602437,11.054979648
1.573449441,10.990872493
1.587291184,10.939397493
1.601138188,10.902250957
1.614979931,10.881632736
1.628826934,10.867190286
1.642673938,10.859068603
1.656515681,10.855100112
1.670362685,10.857269638
1.684204428,10.859754721
1.698051432,10.864163560
1.711893174,10.868122654
1.725740178,10.866794302
0.000000000,11.349794075
0.013805215,11.346754073
0.027610431,11.357294217
0.041415646,11.387566797
0.055229974,11.429369257
0.069035189,11.461036531
0.082840405,11.478125179
0.096645620,11.490074964
0.110450836,11.510228321
0.124256051,11.544109044
0.138070379,11.564195886
0.151875594,11.586025746
0.165680809,11.629314549
0.179486025,11.672858205
0.193291240,11.641302370
0.207096456,11.631678060
0.220901671,11.635930276
0.234715999,11.607507635
0.248521214,11.577292788
0.262326430,11.550327807
0.276131645,11.531891086
0.289936860,11.491498546
0.303742076,11.371966144
0.317547291,11.246957402
0.331361619,11.135083429
0.345166834,11.040085605
0.358972050,10.974723937
0.372777265,10.950641228
0.386582481,10.991046430
0.400387696,11.099204613
0.414202024,11.241421249
0.428007239,11.380161254
0.441812455,11.443394454
0.455617670,11.454635758
0.469396930,11.433664872
0.483176191,11.370412996
0.496955451,11.269943661
0.510727271,11.178817054
0.524506532,11.099190076
0.538285792,11.008012731
0.552065052,10.924215888
0.565844313,10.902828326
0.579623573,10.941475698
0.593402834,10.988525480
0.607174654,11.041723675
0.620953914,11.107340115
0.634733175,11.197177024
0.648512435,11.304610041
0.662291695,11.380923492
0.676070956,11.397156745
0.689842776,11.405463013
0.703622036,11.411757697
0.717401297,11.356412274
0.731180557,11.322134300
0.744959818,11.349272403
0.758739078,11.391138414
0.772518338,11.430257175
0.786290158,11.461654422
0.800069419,11.489423688
0.813848679,11.508328245
0.827627940,11.516226516
0.841474943,11.515150785
0.855316686,11.512176746
0.869163690,11.504325813
0.883005433,11.482207821
0.896852437,11.414059124
0.910694179,11.418997863
0.924541183,11.412167859
0.938388187,11.356817584
0.952229930,11.289498819
0.966076934,11.220325955
0.979918677,11.156067709
0.993765680,11.104528479
1.007612684,11.066530024
1.021454427,11.046263253
1.035301431,11.062149313
1.049143174,11.111361776
1.062990177,11.156750775
1.076831920,11.172354240
1.090678924,11.162736698
1.104458184,11.127659863
1.118237445,11.092663685
1.132016705,11.080464254
1.145788525,11.075420872
1.159567786,11.069387555
1.173347046,11.070093737
1.187126307,11.076275366
1.200905567,11.086439367
1.214684827,11.098768304
1.228464088,11.122815142
1.242235908,11.152079274
1.256015168,11.174612282
1.269794429,11.177621107
1.283573689,11.165068362
1.297352949,11.142217754
1.311132210,11.117910481
1.324904030,11.101849578
1.338683290,11.126497533
1.352462551,11.210939637
1.366241811,11.325465467
1.380021072,11.370620531
1.393800332,11.287141323
1.407579592,11.249963516
1.421351413,11.292466231
1.435130673,11.328947549
1.448909933,11.343191057
1.462689194,11.349794075
1.476536198,11.347309476
1.490377940,11.334971592
1.504224944,11.311284854
1.518066687,11.314651628
1.531913691,11.442897216
1.545755434,11.443935333
1.559602437,11.330206012
1.573449441,11.238754446
1.587291184,11.179716871
1.601138188,11.150483987
1.614979931,11.149115129
1.628826934,11.167707535
1.642673938,11.209248984
1.656515681,11.266263248
1.670362685,11.333162773
1.684204428,11.399885662
1.698051432,11.459140374
1.711893174,11.501211578
1.725740178,11.516226516
0.000000000,11.349794075
0.013805215,11.352275772
0.027610431,11.363451535
0.041415646,11.393420324
0.055229974,11.442733819
0.069035189,11.486783153
0.082840405,11.511154341
0.096645620,11.522256558
0.110450836,11.532462344
0.124256051,11.548385401
0.138070379,11.576355138
0.151875594,11.605807719
0.165680809,11.654287619
0.179486025,11.683850678
0.193291240,11.649049952
0.207096456,11.659657056
0.220901671,11.641966120
0.234715999,11.610084563
0.248521214,11.581638901
0.262326430,11.557689739
0.276131645,11.539419892
0.289936860,11.514294856
0.303742076,11.394800154
0.317547291,11.266266602
0.331361619,11.153783743
0.345166834,11.059551999
0.358972050,10.994690067
0.372777265,10.968323061
0.386582481,11.003572819
0.400387696,11.109059117
0.414202024,11.250174046
0.428007239,11.388255755
0.441812455,11.448196886
0.455617670,11.454635758
0.469396930,11.442229622
0.483176191,11.378386906
0.496955451,11.288204938
0.510727271,11.199615831
0.524506532,11.112737313
0.538285792,11.017077614
0.552065052,10.939914290
0.565844313,10.911857953
0.579623573,10.944073157
0.593402834,10.992418370
0.607174654,11.044496732
0.620953914,11.112676864
0.634733175,11.204861061
0.648512435,11.313681257
0.662291695,11.398821759
0.676070956,11.422142673
0.689842776,11.434810107
0.703622036,11.453492578
0.717401297,11.405502512
0.731180557,11.335170870
0.744959818,11.368550944
0.758739078,11.411087878
0.772518338,11.447754592
0.786290158,11.475581662
0.800069419,11.499057506
0.813848679,11.513256911
0.827627940,11.516226516
0.841474943,11.520287720
0.855316686,11.522161865
0.869163690,11.518058460
0.883005433,11.495963682
0.896852437,11.423331596
0.910694179,11.423431153
0.924541183,11.420373127
0.938388187,11.364949751
0.952229930,11.295944890
0.966076934,11.225524438
0.979918677,11.161039321
0.993765680,11.110193107
1.007612684,11.073429335
1.021454427,11.054828939
1.035301431,11.077833231
1.049143174,11.144250522
1.062990177,11.187537530
1.076831920,11.181576689
1.090678924,11.162736698
1.104458184,11.134875920
1.118237445,11.102922460
1.132016705,11.093025869
1.145788525,11.089242926
1.159567786,11.082767424
1.173347046,11.080812921
1.187126307,11.081986548
1.200905567,11.090539439
1.214684827,11.115538469
1.228464088,11.152154574
1.242235908,11.184300889
1.256015168,11.202102565
1.269794429,11.203537158
1.283573689,11.195945136
1.297352949,11.177258587
1.311132210,11.151833197
1.324904030,11.126090629
1.338683290,11.141388528
1.352462551,11.224759423
1.366241811,11.339875095
1.380021072,11.386314301
1.393800332,11.298659798
1.407579592,11.269583061
1.421351413,11.308763740
1.435130673,11.336862291
1.448909933,11.345945731
1.462689194,11.349794075
1.476536198,11.350921860
1.490377940,11.344567484
1.504224944,11.325643831
1.518066687,11.322367512
1.531913691,11.453299415
1.545755434,11.452923737
1.559602437,11.336707030
1.573449441,11.242483069
1.587291184,11.184342642
1.601138188,11.156094272
1.614979931,11.154779477
1.628826934,11.173025168
1.642673938,11.214144328
1.656515681,11.271120598
1.670362685,11.338230260
1.684204428,11.404889162
1.698051432,11.463331528
1.711893174,11.503644417
1.725740178,11.516226516
0.000000000,11.589565475
0.013805215,11.587815752
0.027610431,11.571345116
0.041415646,11.534293019
0.055229974,11.524673394
0.069035189,11.547415945
0.082840405,11.556839151
0.096645620,11.551693231
0.110450836,11.559212098
0.124256051,11.583241139
0.138070379,11.643806007
0.151875594,11.715404621
0.165680809,11.757407933
0.179486025,11.757442838
0.193291240,11.750517034
0.207096456,11.682941454
0.220901671,11.714671180
0.234715999,11.757555150
0.248521214,11.751993382
0.262326430,11.692377599
0.276131645,11.624270265
0.289936860,11.538879659
0.303742076,11.509891125
0.317547291,11.500949861
0.331361619,11.494372322
0.345166834,11.489144116
0.358972050,11.485740499
0.372777265,11.483824932
0.386582481,11.482308625
0.400387696,11.483142754
0.414202024,11.486927716
0.428007239,11.504128946
0.441812455,11.506102033
0.455617670,11.501357049
0.469396930,11.502471831
0.483176191,11.462181448
0.496955451,11.385155886
0.510727271,11.296267828
0.524506532,11.211242257
0.538285792,11.150804189
0.552065052,11.119731407
0.565844313,11.112705811
0.579623573,11.142701741
0.593402834,11.208716259
0.607174654,11.293264655
0.620953914,11.371804303
0.634733175,11.431224653
0.648512435,11.468473678
0.662291695,11.520905678
0.676070956,11.576932369
0.689842776,11.559300303
0.703622036,11.519781233
0.717401297,11.562641149
0.731180557,11.657754704
0.744959818,11.762721002
0.758739078,11.835676311
0.772518338,11.912232509
0.786290158,12.006228225
0.800069419,12.108836048
0.813848679,12.184810301
0.827627940,12.218521882
0.841474943,12.159079687
0.855316686,12.053637040
0.869163690,11.919581287
0.883005433,11.764834755
0.896852437,11.643754894
0.910694179,11.624513349
0.924541183,11.642627237
0.938388187,11.608585075
0.952229930,11.570212304
0.966076934,11.533211265
0.979918677,11.497527881
0.993765680,11.461516864
1.007612684,11.423464285
1.021454427,11.384822949
1.035301431,11.355595133
1.049143174,11.351671764
1.062990177,11.404413097
1.076831920,11.439143114
1.090678924,11.427351950
1.104458184,11.442560447
1.118237445,11.469367533
1.132016705,11.476534898
1.145788525,11.465633211
1.159567786,11.449944713
1.173347046,11.440732515
1.187126307,11.437581504
1.200905567,11.442025108
1.214684827,11.452257176
1.228464088,11.471939569
1.242235908,11.494465739
1.256015168,11.516063805
1.269794429,11.529393817
1.283573689,11.534269706
1.297352949,11.530849937
1.311132210,11.521305079
1.324904030,11.508016005
1.338683290,11.498146832
1.352462551,11.492757190
1.366241811,11.460822974
1.380021072,11.454153720
1.393800332,11.532508700
1.407579592,11.545877209
1.421351413,11.552935100
1.435130673,11.567288913
1.448909933,11.580127379
1.462689194,11.589565475
1.476536198,11.583333861
1.490377940,11.597035441
1.504224944,11.644447960
1.518066687,11.677471624
1.531913691,11.589699292
1.545755434,11.627666992
1.559602437,11.791900928
1.573449441,11.857267405
1.587291184,11.881977818
1.601138188,11.915445878
1.614979931,11.956529248
1.628826934,11.999852425
1.642673938,12.043500724
1.656515681,12.082461776
1.670362685,12.116507734
1.684204428,12.142932177
1.698051432,12.169581450
1.711893174,12.199024987
1.725740178,12.218521882
0.000000000,11.589565475
0.013805215,11.607107890
0.027610431,11.599667533
0.041415646,11.555008884
0.055229974,11.541605196
0.069035189,11.579626569
0.082840405,11.603143887
0.096645620,11.593423787
0.110450836,11.589199465
0.124256051,11.596540802
0.138070379,11.649044840
0.151875594,11.730525156
0.165680809,11.763685608
0.179486025,11.776759296
0.193291240,11.758071134
0.207096456,11.697472833
0.220901671,11.730110652
0.234715999,11.768027772
0.248521214,11.758759722
0.262326430,11.720138084
0.276131645,11.659130314
0.289936860,11.549628548
0.303742076,11.527499334
0.317547291,11.516735194
0.331361619,11.508865498
0.345166834,11.502282150
0.358972050,11.497172742
0.372777265,11.493125128
0.386582481,11.489074138
0.400387696,11.487387958
0.414202024,11.489303066
0.428007239,11.505969199
0.441812455,11.513523742
0.455617670,11.501357049
0.469396930,11.518806691
0.483176191,11.484548817
0.496955451,11.398795566
0.510727271,11.308981203
0.524506532,11.218907830
0.538285792,11.157002877
0.552065052,11.130942692
0.565844313,11.128155578
0.579623573,11.160314478
0.593402834,11.225096923
0.607174654,11.308362906
0.620953914,11.388222512
0.634733175,11.449310998
0.648512435,11.484366523
0.662291695,11.537016965
0.676070956,11.619979305
0.689842776,11.620515825
0.703622036,11.569700872
0.717401297,11.579779873
0.731180557,11.669705473
0.744959818,11.786905105
0.758739078,11.853358220
0.772518338,11.926440604
0.786290158,12.021096995
0.800069419,12.124691577
0.813848679,12.195465943
0.827627940,12.218521882
0.841474943,12.166960289
0.855316686,12.065274407
0.869163690,11.933449203
0.883005433,11.773951744
0.896852437,11.660832034
0.910694179,11.636328240
0.924541183,11.652448434
0.938388187,11.614143541
0.952229930,11.578433350
0.966076934,11.543154942
0.979918677,11.508430138
0.993765680,11.472920693
1.007612684,11.434633418
1.021454427,11.394250175
1.035301431,11.363567256
1.049143174,11.368678387
1.062990177,11.425211020
1.076831920,11.463512779
1.090678924,11.427351950
1.104458184,11.450253763
1.118237445,11.484632073
1.132016705,11.491810737
1.145788525,11.478816231
1.159567786,11.465406334
1.173347046,11.460106912
1.187126307,11.461746169
1.200905567,11.472197909
1.214684827,11.489320878
1.228464088,11.514900704
1.242235908,11.537660292
1.256015168,11.550659639
1.269794429,11.555729154
1.283573689,11.559680430
1.297352949,11.557766551
1.311132210,11.548491490
1.324904030,11.533113803
1.338683290,11.518499677
1.352462551,11.507100487
1.366241811,11.479588935
1.380021072,11.463478340
1.393800332,11.548737734
1.407579592,11.560424357
1.421351413,11.570774502
1.435130673,11.592558951
1.448909933,11.597671807
1.462689194,11.589565475
1.476536198,11.605868796
1.490377940,11.621894369
1.504224944,11.655243187
1.518066687,11.690042166
1.531913691,11.607463082
1.545755434,11.632522851
1.559602437,11.798925716
1.573449441,11.861311110
1.587291184,11.885994753
1.601138188,11.921102360
1.614979931,11.964550236
1.628826934,12.011822089
1.642673938,12.059759802
1.656515681,12.101591793
1.670362685,12.135119307
1.684204428,12.158634268
1.698051432,12.181160230
1.711893174,12.206261708
1.725740178,12.218521882
0.000000000,11.761453188
0.013805215,11.738016338
0.027610431,11.723128196
0.041415646,11.737322276
0.055229974,11.732773278
0.069035189,11.709736895
0.082840405,11.728629920
0.096645620,11.803735680
0.110450836,11.874757597
0.124256051,11.878907879
0.138070379,11.845199728
0.151875594,11.812539943
0.165680809,11.825658234
0.179486025,11.859573386
0.193291240,11.850421494
0.207096456,11.923903123
0.220901671,11.950306273
0.234715999,11.938046329
0.248521214,11.855641961
0.262326430,11.781821559
0.276131645,11.715406839
0.289936860,11.685161392
0.303742076,11.669648847
0.317547291,11.660613984
0.331361619,11.652623307
0.345166834,11.643262148
0.358972050,11.633111881
0.372777265,11.620788428
0.386582481,11.605365579
0.400387696,11.586047228
0.414202024,11.562362121
0.428007239,11.536703149
0.441812455,11.585285864
0.455617670,11.657741473
0.469396930,11.593772090
0.483176191,11.574062609
0.496955451,11.608180831
0.510727271,11.569325165
0.524506532,11.543922914
0.538285792,11.543797234
0.552065052,11.565782042
0.565844313,11.596146359
0.579623573,11.633855781
0.593402834,11.673507480
0.607174654,11.712062505
0.620953914,11.746652378
0.634733175,11.780258653
0.648512435,11.806957499
0.662291695,11.819783688
0.676070956,11.821572193
0.689842776,11.820307748
0.703622036,11.807073512
0.717401297,11.791404714
0.731180557,11.791679830
0.744959818,11.819296791
0.758739078,11.928990117
0.772518338,12.060763825
0.786290158,12.175681127
0.800069419,12.262033276
0.813848679,12.306981143
0.827627940,12.302712215
0.841474943,12.315772390
0.855316686,12.174203084
0.869163690,12.009542984
0.883005433,11.895666753
0.896852437,11.804727670
0.910694179,11.733756770
0.924541183,11.739535216
0.938388187,11.817311316
0.952229930,11.862179548
0.966076934,11.882022327
0.979918677,11.886192006
0.993765680,11.877762830
1.007612684,11.859987752
1.021454427,11.836958295
1.035301431,11.810686947
1.049143174,11.750123791
1.062990177,11.627303730
1.076831920,11.576478560
1.090678924,11.622116571
1.104458184,11.601326815
1.118237445,11.575286887
1.132016705,11.586404396
1.145788525,11.625440245
1.159567786,11.663138944
1.173347046,11.693076169
1.187126307,11.709235749
1.200905567,11.712555275
1.214684827,11.705365539
1.228464088,11.695883621
1.242235908,11.693409613
1.256015168,11.718093580
1.269794429,11.775206333
1.283573689,11.855799905
1.297352949,11.923525358
1.311132210,11.924774092
1.324904030,11.859352004
1.338683290,11.764766798
1.352462551,11.657778508
1.366241811,11.565307427
1.380021072,11.552640226
1.393800332,11.582592529
1.407579592,11.650540368
1.421351413,11.686474596
1.435130673,11.706505712
1.448909933,11.738894795
1.462689194,11.761453188
1.476536198,11.754582984
1.490377940,11.766623202
1.504224944,11.800882171
1.518066687,11.804178361
1.531913691,11.867974398
1.545755434,11.862041901
1.559602437,11.854944841
1.573449441,11.949329409
1.587291184,12.058421390
1.601138188,12.113464508
1.614979931,12.149891000
1.628826934,12.176704227
1.642673938,12.207956254
1.656515681,12.246993082
1.670362685,12.296168874
1.684204428,12.342159390
1.698051432,12.352759092
1.711893174,12.322387637
1.725740178,12.302712215
0.000000000,11.761453188
0.013805215,11.750139573
0.027610431,11.740615306
0.041415646,11.746914081
0.055229974,11.736336480
0.069035189,11.716221872
0.082840405,11.739329106
0.096645620,11.814994634
0.110450836,11.890008587
0.124256051,11.886318125
0.138070379,11.851462024
0.151875594,11.818094487
0.165680809,11.849561675
0.179486025,11.892684297
0.193291240,11.881181239
0.207096456,11.957301076
0.220901671,11.999752010
0.234715999,11.954774224
0.248521214,11.865040934
0.262326430,11.792023295
0.276131645,11.728736353
0.289936860,11.697664040
0.303742076,11.691952080
0.317547291,11.690181122
0.331361619,11.687567008
0.345166834,11.681003381
0.358972050,11.669637158
0.372777265,11.652949745
0.386582481,11.631142112
0.400387696,11.603994715
0.414202024,11.571533772
0.428007239,11.540909252
0.441812455,11.597521719
0.455617670,11.657741473
0.469396930,11.610966705
0.483176191,11.593006892
0.496955451,11.613023445
0.510727271,11.578038640
0.524506532,11.555879302
0.538285792,11.557888047
0.552065052,11.581943794
0.565844313,11.614347310
0.579623573,11.655092553
0.593402834,11.699043741
0.607174654,11.742405840
0.620953914,11.780589003
0.634733175,11.813168519
0.648512435,11.835732863
0.662291695,11.854113344
0.676070956,11.842097827
0.689842776,11.833518716
0.703622036,11.819212648
0.717401297,11.802410623
0.731180557,11.802415365
0.744959818,11.841737750
0.758739078,11.943992600
0.772518338,12.072074179
0.786290158,12.191832087
0.800069419,12.282313052
0.813848679,12.313956124
0.827627940,12.302712215
0.841474943,12.325882222
0.855316686,12.180677143
0.869163690,12.020749142
0.883005433,11.904122372
0.896852437,11.813795502
0.910694179,11.752230155
0.924541183,11.764609863
0.938388187,11.825907929
0.952229930,11.867914817
0.966076934,11.888350980
0.979918677,11.892449889
0.993765680,11.883616094
1.007612684,11.865022464
1.021454427,11.841012022
1.035301431,11.815665600
1.049143174,11.758546086
1.062990177,11.642045744
1.076831920,11.606206078
1.090678924,11.622116571
1.104458184,11.617595140
1.118237445,11.605814052
1.132016705,11.619979242
1.145788525,11.655815107
1.159567786,11.690492886
1.173347046,11.714595588
1.187126307,11.723706433
1.200905567,11.721952205
1.214684827,11.712214960
1.228464088,11.702937601
1.242235908,11.704170199
1.256015168,11.734266135
1.269794429,11.794774541
1.283573689,11.876207509
1.297352949,11.947159004
1.311132210,11.955033575
1.324904030,11.886846688
1.338683290,11.780449406
1.352462551,11.667188480
1.366241811,11.594559994
1.380021072,11.579312148
1.393800332,11.598894366
1.407579592,11.661802453
1.421351413,11.702899211
1.435130673,11.727478674
1.448909933,11.752098636
1.462689194,11.761453188
1.476536198,11.770604975
1.490377940,11.784526796
1.504224944,11.808127858
1.518066687,11.831348674
1.531913691,11.879794416
1.545755434,11.869838349
1.559602437,11.868329278
1.573449441,11.969904390
1.587291184,12.071210147
1.601138188,12.122343852
1.614979931,12.158492137
1.628826934,12.186891866
1.642673938,12.220626739
1.656515681,12.261535883
1.670362685,12.309813130
1.684204428,12.351795018
1.698051432,12.356564228
1.711893174,12.325870700
1.725740178,12.302712215
0.000000000,12.419426365
0.013805215,12.375419300
0.027610431,12.287680657
0.041415646,12.208463915
0.055229974,12.148373216
0.069035189,12.091197068
0.082840405,12.039243508
0.096645620,11.994516690
0.110450836,11.967861262
0.124256051,12.000295607
0.138070379,12.054671954
0.151875594,12.076545121
0.165680809,12.037736859
0.179486025,11.971182380
0.193291240,12.025529525
