jband,k,e
46,0.535,5.349
46,0.540,5.349
46,0.544,5.341
46,0.549,5.327
46,0.553,5.312
46,0.558,5.291
46,0.563,5.273
46,0.567,5.257
46,0.572,5.245
46,0.577,5.243
46,0.581,5.239
46,0.586,5.245
46,0.590,5.256
46,0.595,5.274
46,0.600,5.295
46,0.604,5.321
46,0.609,5.353
46,0.614,5.375
46,0.618,5.389
46,0.623,5.400
46,0.627,5.407
46,0.632,5.410
46,0.637,5.409
46,0.641,5.407
46,0.646,5.401
46,0.651,5.392
46,0.655,5.377
46,0.660,5.360
46,0.665,5.341
46,0.669,5.320
46,0.674,5.298
46,0.679,5.281
46,0.684,5.265
46,0.688,5.255
46,0.693,5.244
46,0.698,5.230
46,0.702,5.210
46,0.707,5.183
46,0.712,5.144
46,0.716,5.100
46,0.721,5.053
46,0.726,5.011
46,0.730,4.979
46,0.735,4.950
46,0.740,4.926
46,0.744,4.906
46,0.749,4.885
46,0.754,4.867
46,0.759,4.849
46,0.763,4.832
46,0.768,4.816
46,0.773,4.798
46,0.777,4.784
46,0.782,4.850
46,0.787,4.969
46,0.791,5.085
46,0.796,5.198
46,0.801,5.306
46,0.805,5.408
46,0.810,5.503
46,0.815,5.590
46,0.819,5.669
46,0.824,5.737
46,0.829,5.794
46,0.834,5.838
46,0.838,5.870
46,0.843,5.890
46,0.848,5.896
46,0.852,5.884
46,0.857,5.849
46,0.861,5.792
46,0.866,5.716
46,0.871,5.622
46,0.875,5.513
46,0.880,5.391
46,0.885,5.260
46,0.889,5.121
46,0.894,4.987
46,0.898,4.900
46,0.903,4.905
46,0.908,4.942
46,0.912,4.985
46,0.917,5.031
46,0.921,5.082
46,0.926,5.136
46,0.931,5.194
46,0.935,5.251
46,0.940,5.309
46,0.945,5.368
46,0.949,5.421
46,0.954,5.456
46,0.958,5.460
46,0.963,5.449
46,0.968,5.434
46,0.972,5.417
46,0.977,5.400
46,0.982,5.385
46,0.986,5.368
46,0.991,5.355
46,0.995,5.346
47,0.000,5.898
47,0.005,5.894
47,0.009,5.881
47,0.014,5.860
47,0.019,5.830
47,0.024,5.792
47,0.028,5.746
47,0.033,5.695
47,0.038,5.639
47,0.042,5.581
47,0.047,5.522
47,0.052,5.464
47,0.057,5.411
47,0.061,5.366
47,0.066,5.333
47,0.071,5.314
47,0.075,5.310
47,0.080,5.319
47,0.085,5.336
47,0.090,5.357
47,0.094,5.374
47,0.099,5.383
47,0.104,5.390
47,0.108,5.401
47,0.113,5.420
47,0.118,5.451
47,0.123,5.487
47,0.127,5.522
47,0.132,5.555
47,0.137,5.591
47,0.141,5.620
47,0.146,5.642
47,0.151,5.663
47,0.156,5.678
47,0.160,5.696
47,0.165,5.724
47,0.170,5.743
47,0.174,5.763
47,0.179,5.791
47,0.184,5.828
47,0.189,5.866
47,0.193,5.915
47,0.198,5.960
47,0.203,5.997
47,0.207,6.030
47,0.212,6.063
47,0.217,6.095
47,0.222,6.119
47,0.226,6.136
47,0.231,6.144
47,0.236,6.142
47,0.240,6.133
47,0.245,6.117
47,0.250,6.098
47,0.255,6.080
47,0.259,6.068
47,0.264,6.061
47,0.269,6.065
47,0.273,6.071
47,0.278,6.080
47,0.283,6.089
47,0.287,6.096
47,0.292,6.099
47,0.297,6.094
47,0.302,6.082
47,0.306,6.060
47,0.311,6.030
47,0.316,5.988
47,0.320,5.957
47,0.325,5.919
47,0.330,5.884
47,0.334,5.851
47,0.339,5.818
47,0.344,5.793
47,0.348,5.773
47,0.353,5.754
47,0.358,5.739
47,0.362,5.722
47,0.367,5.711
47,0.372,5.705
47,0.376,5.687
47,0.381,5.670
47,0.386,5.655
47,0.391,5.636
47,0.395,5.613
47,0.400,5.595
47,0.405,5.578
47,0.409,5.561
47,0.414,5.546
47,0.419,5.530
47,0.423,5.520
47,0.428,5.510
47,0.433,5.507
47,0.437,5.508
47,0.442,5.520
47,0.447,5.539
47,0.451,5.563
47,0.456,5.595
47,0.461,5.631
47,0.466,5.664
47,0.470,5.696
47,0.475,5.719
47,0.480,5.727
47,0.484,5.725
47,0.489,5.719
47,0.493,5.710
47,0.498,5.695
47,0.503,5.681
47,0.507,5.669
47,0.512,5.650
47,0.517,5.629
47,0.521,5.614
47,0.526,5.598
47,0.530,5.586
47,0.535,5.582
47,0.540,5.585
47,0.544,5.594
47,0.549,5.606
47,0.553,5.609
47,0.558,5.599
47,0.563,5.580
47,0.567,5.563
47,0.572,5.550
47,0.577,5.547
47,0.581,5.549
47,0.586,5.564
47,0.590,5.588
47,0.595,5.621
47,0.600,5.660
47,0.604,5.705
47,0.609,5.757
47,0.614,5.807
47,0.618,5.855
47,0.623,5.899
47,0.627,5.932
47,0.632,5.945
47,0.637,5.938
47,0.641,5.918
47,0.646,5.887
47,0.651,5.848
47,0.655,5.805
47,0.660,5.762
47,0.665,5.719
47,0.669,5.675
47,0.674,5.630
47,0.679,5.586
47,0.684,5.539
47,0.688,5.490
47,0.693,5.442
47,0.698,5.395
47,0.702,5.355
47,0.707,5.327
47,0.712,5.312
47,0.716,5.309
47,0.721,5.309
47,0.726,5.311
47,0.730,5.318
47,0.735,5.322
47,0.740,5.331
47,0.744,5.344
47,0.749,5.353
47,0.754,5.362
47,0.759,5.371
47,0.763,5.382
47,0.768,5.392
47,0.773,5.406
47,0.777,5.425
47,0.782,5.450
47,0.787,5.482
47,0.791,5.520
47,0.796,5.566
47,0.801,5.613
47,0.805,5.663
47,0.810,5.713
47,0.815,5.761
47,0.819,5.806
47,0.824,5.846
47,0.829,5.881
47,0.834,5.898
47,0.838,5.899
47,0.843,5.899
47,0.848,5.898
47,0.852,5.898
47,0.857,5.896
47,0.861,5.893
47,0.866,5.889
47,0.871,5.884
47,0.875,5.879
47,0.880,5.873
47,0.885,5.866
47,0.889,5.858
47,0.894,5.850
47,0.898,5.841
47,0.903,5.831
47,0.908,5.820
47,0.912,5.806
47,0.917,5.783
47,0.921,5.754
47,0.926,5.719
47,0.931,5.685
47,0.935,5.649
47,0.940,5.617
47,0.945,5.591
47,0.949,5.574
47,0.954,5.577
47,0.958,5.611
47,0.963,5.662
47,0.968,5.706
47,0.972,5.723
47,0.977,5.728
47,0.982,5.731
47,0.986,5.728
47,0.991,5.728
47,0.995,5.728
48,0.000,5.951
48,0.005,5.948
48,0.009,5.941
48,0.014,5.929
48,0.019,5.913
48,0.024,5.894
48,0.028,5.872
48,0.033,5.847
48,0.038,5.817
48,0.042,5.785
48,0.047,5.750
48,0.052,5.713
48,0.057,5.674
48,0.061,5.635
48,0.066,5.596
48,0.071,5.558
48,0.075,5.524
48,0.080,5.493
48,0.085,5.467
48,0.090,5.450
48,0.094,5.447
48,0.099,5.462
48,0.104,5.490
48,0.108,5.522
48,0.113,5.556
48,0.118,5.594
48,0.123,5.630
48,0.127,5.663
48,0.132,5.696
48,0.137,5.737
48,0.141,5.774
48,0.146,5.806
48,0.151,5.835
48,0.156,5.856
48,0.160,5.871
48,0.165,5.890
48,0.170,5.894
48,0.174,5.898
48,0.179,5.905
48,0.184,5.918
48,0.189,5.932
48,0.193,5.960
48,0.198,5.996
48,0.203,6.047
48,0.207,6.102
48,0.212,6.159
48,0.217,6.213
48,0.222,6.262
48,0.226,6.303
48,0.231,6.336
48,0.236,6.358
48,0.240,6.371
48,0.245,6.378
48,0.250,6.381
48,0.255,6.382
48,0.259,6.382
48,0.264,6.381
48,0.269,6.382
48,0.273,6.383
48,0.278,6.384
48,0.283,6.384
48,0.287,6.381
48,0.292,6.376
48,0.297,6.369
48,0.302,6.359
48,0.306,6.349
48,0.311,6.338
48,0.316,6.323
48,0.320,6.309
48,0.325,6.292
48,0.330,6.273
48,0.334,6.254
48,0.339,6.233
48,0.344,6.215
48,0.348,6.198
48,0.353,6.181
48,0.358,6.163
48,0.362,6.140
48,0.367,6.116
48,0.372,6.094
48,0.376,6.058
48,0.381,6.025
48,0.386,6.001
48,0.391,5.981
48,0.395,5.964
48,0.400,5.963
48,0.405,5.970
48,0.409,5.981
48,0.414,5.992
48,0.419,6.010
48,0.423,6.040
48,0.428,6.059
48,0.433,6.081
48,0.437,6.099
48,0.442,6.118
48,0.447,6.130
48,0.451,6.129
48,0.456,6.126
48,0.461,6.113
48,0.466,6.093
48,0.470,6.078
48,0.475,6.064
48,0.480,6.059
48,0.484,6.059
48,0.489,6.058
48,0.493,6.060
48,0.498,6.052
48,0.503,6.042
48,0.507,6.024
48,0.512,5.997
48,0.517,5.965
48,0.521,5.926
48,0.526,5.888
48,0.530,5.850
48,0.535,5.811
48,0.540,5.774
48,0.544,5.739
48,0.549,5.714
48,0.553,5.707
48,0.558,5.720
48,0.563,5.746
48,0.567,5.779
48,0.572,5.813
48,0.577,5.849
48,0.581,5.884
48,0.586,5.918
48,0.590,5.951
48,0.595,5.982
48,0.600,6.010
48,0.604,6.032
48,0.609,6.055
48,0.614,6.075
48,0.618,6.089
48,0.623,6.099
48,0.627,6.104
48,0.632,6.107
48,0.637,6.105
48,0.641,6.101
48,0.646,6.093
48,0.651,6.080
48,0.655,6.067
48,0.660,6.046
48,0.665,6.020
48,0.669,5.990
48,0.674,5.954
48,0.679,5.916
48,0.684,5.874
48,0.688,5.832
48,0.693,5.789
48,0.698,5.747
48,0.702,5.709
48,0.707,5.676
48,0.712,5.650
48,0.716,5.632
48,0.721,5.621
48,0.726,5.617
48,0.730,5.622
48,0.735,5.630
48,0.740,5.647
48,0.744,5.669
48,0.749,5.695
48,0.754,5.725
48,0.759,5.755
48,0.763,5.787
48,0.768,5.816
48,0.773,5.840
48,0.777,5.862
48,0.782,5.880
48,0.787,5.892
48,0.791,5.900
48,0.796,5.905
48,0.801,5.907
48,0.805,5.907
48,0.810,5.906
48,0.815,5.905
48,0.819,5.904
48,0.824,5.902
48,0.829,5.901
48,0.834,5.912
48,0.838,5.933
48,0.843,5.946
48,0.848,5.951
48,0.852,5.952
48,0.857,5.955
48,0.861,5.960
48,0.866,5.967
48,0.871,5.975
48,0.875,5.984
48,0.880,5.992
48,0.885,5.996
48,0.889,5.993
48,0.894,5.982
48,0.898,5.960
48,0.903,5.932
48,0.908,5.899
48,0.912,5.866
48,0.917,5.838
48,0.921,5.820
48,0.926,5.808
48,0.931,5.798
48,0.935,5.790
48,0.940,5.783
48,0.945,5.776
48,0.949,5.771
48,0.954,5.767
48,0.958,5.764
48,0.963,5.766
48,0.968,5.781
48,0.972,5.818
48,0.977,5.872
48,0.982,5.931
48,0.986,5.975
48,0.991,6.018
48,0.995,6.048
49,0.000,6.427
49,0.005,6.427
49,0.009,6.416
49,0.014,6.409
49,0.019,6.409
49,0.024,6.396
49,0.028,6.393
49,0.033,6.379
49,0.038,6.362
49,0.042,6.333
49,0.047,6.301
49,0.052,6.266
49,0.057,6.226
49,0.061,6.185
49,0.066,6.147
49,0.071,6.110
49,0.075,6.080
49,0.080,6.054
49,0.085,6.034
49,0.090,6.021
49,0.094,6.013
49,0.099,6.012
49,0.104,6.018
49,0.108,6.028
49,0.113,6.046
49,0.118,6.070
49,0.123,6.099
49,0.127,6.128
49,0.132,6.157
49,0.137,6.192
49,0.141,6.222
49,0.146,6.251
49,0.151,6.282
49,0.156,6.315
49,0.160,6.353
49,0.165,6.395
49,0.170,6.439
49,0.174,6.481
49,0.179,6.522
49,0.184,6.562
49,0.189,6.591
49,0.193,6.619
49,0.198,6.636
49,0.203,6.646
49,0.207,6.648
49,0.212,6.646
49,0.217,6.641
49,0.222,6.636
49,0.226,6.634
49,0.231,6.639
49,0.236,6.650
49,0.240,6.668
49,0.245,6.690
49,0.250,6.711
49,0.255,6.729
49,0.259,6.740
49,0.264,6.743
49,0.269,6.738
49,0.273,6.725
49,0.278,6.704
49,0.283,6.680
49,0.287,6.654
49,0.292,6.629
49,0.297,6.604
49,0.302,6.579
49,0.306,6.554
49,0.311,6.530
49,0.316,6.511
49,0.320,6.499
49,0.325,6.491
49,0.330,6.485
49,0.334,6.482
49,0.339,6.476
49,0.344,6.469
49,0.348,6.461
49,0.353,6.450
49,0.358,6.438
49,0.362,6.425
49,0.367,6.414
49,0.372,6.406
49,0.376,6.394
49,0.381,6.381
49,0.386,6.368
49,0.391,6.354
49,0.395,6.339
49,0.400,6.332
49,0.405,6.329
49,0.409,6.329
49,0.414,6.332
49,0.419,6.339
49,0.423,6.352
49,0.428,6.362
49,0.433,6.379
49,0.437,6.396
49,0.442,6.419
49,0.447,6.442
49,0.451,6.458
49,0.456,6.477
49,0.461,6.487
49,0.466,6.493
49,0.470,6.497
49,0.475,6.497
49,0.480,6.497
49,0.484,6.498
49,0.489,6.499
49,0.493,6.500
49,0.498,6.498
49,0.503,6.500
49,0.507,6.504
49,0.512,6.509
49,0.517,6.516
49,0.521,6.527
49,0.526,6.539
49,0.530,6.552
49,0.535,6.564
49,0.540,6.575
49,0.544,6.583
49,0.549,6.588
49,0.553,6.594
49,0.558,6.592
49,0.563,6.585
49,0.567,6.574
49,0.572,6.563
49,0.577,6.550
49,0.581,6.537
49,0.586,6.526
49,0.590,6.515
49,0.595,6.503
49,0.600,6.488
49,0.604,6.467
49,0.609,6.440
49,0.614,6.401
49,0.618,6.356
49,0.623,6.312
49,0.627,6.277
49,0.632,6.264
49,0.637,6.264
49,0.641,6.264
49,0.646,6.261
49,0.651,6.255
49,0.655,6.247
49,0.660,6.238
49,0.665,6.230
49,0.669,6.225
49,0.674,6.225
49,0.679,6.231
49,0.684,6.244
49,0.688,6.264
49,0.693,6.289
49,0.698,6.317
49,0.702,6.344
49,0.707,6.358
49,0.712,6.353
49,0.716,6.339
49,0.721,6.322
49,0.726,6.304
49,0.730,6.285
49,0.735,6.266
49,0.740,6.249
49,0.744,6.233
49,0.749,6.219
49,0.754,6.208
49,0.759,6.200
49,0.763,6.196
49,0.768,6.198
49,0.773,6.203
49,0.777,6.218
49,0.782,6.244
49,0.787,6.277
49,0.791,6.318
49,0.796,6.374
49,0.801,6.422
49,0.805,6.468
49,0.810,6.489
49,0.815,6.481
49,0.819,6.470
49,0.824,6.452
49,0.829,6.436
49,0.834,6.425
49,0.838,6.419
49,0.843,6.429
49,0.848,6.427
49,0.852,6.424
49,0.857,6.400
49,0.861,6.375
49,0.866,6.355
49,0.871,6.333
49,0.875,6.310
49,0.880,6.286
49,0.885,6.264
49,0.889,6.244
49,0.894,6.239
49,0.898,6.239
49,0.903,6.255
49,0.908,6.278
49,0.912,6.305
49,0.917,6.336
49,0.921,6.369
49,0.926,6.403
49,0.931,6.442
49,0.935,6.475
49,0.940,6.507
49,0.945,6.537
49,0.949,6.561
49,0.954,6.581
49,0.958,6.592
49,0.963,6.595
49,0.968,6.592
49,0.972,6.581
49,0.977,6.571
49,0.982,6.562
49,0.986,6.537
49,0.991,6.519
49,0.995,6.503
50,0.000,6.879
50,0.005,6.873
50,0.009,6.832
50,0.014,6.803
50,0.019,6.774
50,0.024,6.735
50,0.028,6.715
50,0.033,6.685
50,0.038,6.667
50,0.042,6.650
50,0.047,6.652
50,0.052,6.665
50,0.057,6.679
50,0.061,6.701
50,0.066,6.724
50,0.071,6.748
50,0.075,6.779
50,0.080,6.798
50,0.085,6.809
50,0.090,6.800
50,0.094,6.782
50,0.099,6.768
50,0.104,6.759
50,0.108,6.756
50,0.113,6.743
50,0.118,6.714
50,0.123,6.681
50,0.127,6.648
50,0.132,6.621
50,0.137,6.604
50,0.141,6.596
50,0.146,6.599
50,0.151,6.616
50,0.156,6.642
50,0.160,6.678
50,0.165,6.725
50,0.170,6.769
50,0.174,6.816
50,0.179,6.859
50,0.184,6.880
50,0.189,6.856
50,0.193,6.824
50,0.198,6.793
50,0.203,6.765
50,0.207,6.740
50,0.212,6.720
50,0.217,6.705
50,0.222,6.698
50,0.226,6.699
50,0.231,6.706
50,0.236,6.719
50,0.240,6.733
50,0.245,6.745
50,0.250,6.751
50,0.255,6.754
50,0.259,6.756
50,0.264,6.757
50,0.269,6.756
50,0.273,6.752
50,0.278,6.744
50,0.283,6.731
50,0.287,6.712
50,0.292,6.692
50,0.297,6.674
50,0.302,6.663
50,0.306,6.659
50,0.311,6.659
50,0.316,6.661
50,0.320,6.667
50,0.325,6.670
50,0.330,6.671
50,0.334,6.671
50,0.339,6.670
50,0.344,6.670
50,0.348,6.670
50,0.353,6.666
50,0.358,6.654
50,0.362,6.629
50,0.367,6.593
50,0.372,6.557
50,0.376,6.526
50,0.381,6.508
50,0.386,6.503
50,0.391,6.507
50,0.395,6.516
50,0.400,6.530
50,0.405,6.545
50,0.409,6.561
50,0.414,6.577
50,0.419,6.592
50,0.423,6.606
50,0.428,6.616
50,0.433,6.624
50,0.437,6.628
50,0.442,6.631
50,0.447,6.631
50,0.451,6.625
50,0.456,6.622
50,0.461,6.619
50,0.466,6.619
50,0.470,6.623
50,0.475,6.627
50,0.480,6.628
50,0.484,6.624
50,0.489,6.615
50,0.493,6.609
50,0.498,6.610
50,0.503,6.622
50,0.507,6.640
50,0.512,6.659
50,0.517,6.674
50,0.521,6.699
50,0.526,6.716
50,0.530,6.730
50,0.535,6.743
50,0.540,6.754
50,0.544,6.764
50,0.549,6.773
50,0.553,6.781
50,0.558,6.789
50,0.563,6.797
50,0.567,6.805
50,0.572,6.812
50,0.577,6.818
50,0.581,6.823
50,0.586,6.827
50,0.590,6.829
50,0.595,6.826
50,0.600,6.810
50,0.604,6.783
50,0.609,6.763
50,0.614,6.752
50,0.618,6.751
50,0.623,6.754
50,0.627,6.759
50,0.632,6.761
50,0.637,6.766
50,0.641,6.780
50,0.646,6.786
50,0.651,6.756
50,0.655,6.716
50,0.660,6.675
50,0.665,6.634
50,0.669,6.597
50,0.674,6.562
50,0.679,6.532
50,0.684,6.505
50,0.688,6.482
50,0.693,6.462
50,0.698,6.446
50,0.702,6.437
50,0.707,6.447
50,0.712,6.481
50,0.716,6.527
50,0.721,6.578
50,0.726,6.629
50,0.730,6.684
50,0.735,6.733
50,0.740,6.781
50,0.744,6.823
50,0.749,6.832
50,0.754,6.812
50,0.759,6.782
50,0.763,6.753
50,0.768,6.721
50,0.773,6.695
50,0.777,6.672
50,0.782,6.653
50,0.787,6.632
50,0.791,6.611
50,0.796,6.597
50,0.801,6.576
50,0.805,6.562
50,0.810,6.570
50,0.815,6.611
50,0.819,6.662
50,0.824,6.707
50,0.829,6.753
50,0.834,6.798
50,0.838,6.834
50,0.843,6.872
50,0.848,6.879
50,0.852,6.878
50,0.857,6.860
50,0.861,6.852
50,0.866,6.837
50,0.871,6.837
50,0.875,6.831
50,0.880,6.823
50,0.885,6.806
50,0.889,6.794
50,0.894,6.783
50,0.898,6.768
50,0.903,6.756
50,0.908,6.748
50,0.912,6.735
50,0.917,6.721
50,0.921,6.709
50,0.926,6.696
50,0.931,6.689
50,0.935,6.676
50,0.940,6.665
50,0.945,6.656
50,0.949,6.647
50,0.954,6.639
50,0.958,6.631
50,0.963,6.628
50,0.968,6.626
50,0.972,6.621
50,0.977,6.622
50,0.982,6.626
50,0.986,6.623
50,0.991,6.626
50,0.995,6.628
51,0.000,7.459
51,0.005,7.456
51,0.009,7.429
51,0.014,7.397
51,0.019,7.375
51,0.024,7.321
51,0.028,7.295
51,0.033,7.256
51,0.038,7.218
51,0.042,7.172
51,0.047,7.130
51,0.052,7.098
51,0.057,7.054
51,0.061,7.013
51,0.066,6.972
51,0.071,6.924
51,0.075,6.891
51,0.080,6.859
51,0.085,6.835
51,0.090,6.832
51,0.094,6.830
51,0.099,6.820
51,0.104,6.803
51,0.108,6.776
51,0.113,6.765
51,0.118,6.779
51,0.123,6.800
51,0.127,6.826
51,0.132,6.859
51,0.137,6.900
51,0.141,6.945
51,0.146,6.993
51,0.151,7.043
51,0.156,7.087
51,0.160,7.111
51,0.165,7.087
51,0.170,7.044
51,0.174,7.001
51,0.179,6.964
51,0.184,6.955
51,0.189,6.985
51,0.193,7.033
51,0.198,7.078
51,0.203,7.123
51,0.207,7.146
51,0.212,7.101
51,0.217,7.058
51,0.222,7.021
51,0.226,6.988
51,0.231,6.963
51,0.236,6.945
51,0.240,6.938
51,0.245,6.940
51,0.250,6.950
51,0.255,6.963
51,0.259,6.974
51,0.264,6.978
51,0.269,6.976
51,0.273,6.969
51,0.278,6.963
51,0.283,6.961
51,0.287,6.966
51,0.292,6.979
51,0.297,6.998
51,0.302,7.023
51,0.306,7.053
51,0.311,7.086
51,0.316,7.119
51,0.320,7.148
51,0.325,7.158
51,0.330,7.141
51,0.334,7.100
51,0.339,7.045
51,0.344,6.986
51,0.348,6.924
51,0.353,6.864
51,0.358,6.815
51,0.362,6.784
51,0.367,6.772
51,0.372,6.771
51,0.376,6.773
51,0.381,6.777
51,0.386,6.782
51,0.391,6.785
51,0.395,6.785
51,0.400,6.785
51,0.405,6.783
51,0.409,6.776
51,0.414,6.768
51,0.419,6.756
51,0.423,6.745
51,0.428,6.732
51,0.433,6.721
51,0.437,6.709
51,0.442,6.700
51,0.447,6.690
51,0.451,6.678
51,0.456,6.671
51,0.461,6.668
51,0.466,6.669
51,0.470,6.675
51,0.475,6.681
51,0.480,6.683
51,0.484,6.684
51,0.489,6.687
51,0.493,6.694
51,0.498,6.704
51,0.503,6.721
51,0.507,6.743
51,0.512,6.769
51,0.517,6.802
51,0.521,6.844
51,0.526,6.887
51,0.530,6.930
51,0.535,6.967
51,0.540,6.979
51,0.544,6.987
51,0.549,6.992
51,0.553,6.994
51,0.558,6.996
51,0.563,6.999
51,0.567,7.005
51,0.572,7.011
51,0.577,7.013
51,0.581,7.002
51,0.586,6.975
51,0.590,6.935
51,0.595,6.895
51,0.600,6.867
51,0.604,6.856
51,0.609,6.855
51,0.614,6.856
51,0.618,6.857
51,0.623,6.858
51,0.627,6.858
51,0.632,6.858
51,0.637,6.852
51,0.641,6.834
51,0.646,6.824
51,0.651,6.850
51,0.655,6.886
51,0.660,6.926
51,0.665,6.966
51,0.669,7.004
51,0.674,7.035
51,0.679,7.069
51,0.684,7.098
51,0.688,7.124
51,0.693,7.146
51,0.698,7.163
51,0.702,7.172
51,0.707,7.178
51,0.712,7.176
51,0.716,7.166
51,0.721,7.146
51,0.726,7.113
51,0.730,7.075
51,0.735,7.030
51,0.740,6.989
51,0.744,6.958
51,0.749,6.953
51,0.754,6.979
51,0.759,7.010
51,0.763,7.040
51,0.768,7.058
51,0.773,7.073
51,0.777,7.076
51,0.782,7.089
51,0.787,7.102
51,0.791,7.122
51,0.796,7.148
51,0.801,7.172
51,0.805,7.204
51,0.810,7.233
51,0.815,7.265
51,0.819,7.305
51,0.824,7.326
51,0.829,7.351
51,0.834,7.377
51,0.838,7.404
51,0.843,7.456
51,0.848,7.459
51,0.852,7.458
51,0.857,7.407
51,0.861,7.398
51,0.866,7.383
51,0.871,7.387
51,0.875,7.379
51,0.880,7.369
51,0.885,7.356
51,0.889,7.333
51,0.894,7.317
51,0.898,7.286
51,0.903,7.265
51,0.908,7.245
51,0.912,7.217
51,0.917,7.184
51,0.921,7.154
51,0.926,7.117
51,0.931,7.088
51,0.935,7.045
51,0.940,7.005
51,0.945,6.972
51,0.949,6.937
51,0.954,6.907
51,0.958,6.880
51,0.963,6.862
51,0.968,6.846
51,0.972,6.817
51,0.977,6.789
51,0.982,6.761
51,0.986,6.721
51,0.991,6.699
51,0.995,6.687
52,0.000,7.487
52,0.005,7.488
52,0.009,7.488
52,0.014,7.491
52,0.019,7.497
52,0.024,7.501
52,0.028,7.510
52,0.033,7.511
52,0.038,7.517
52,0.042,7.515
52,0.047,7.517
52,0.052,7.520
52,0.057,7.518
52,0.061,7.517
52,0.066,7.514
52,0.071,7.506
52,0.075,7.506
52,0.080,7.498
52,0.085,7.489
52,0.090,7.485
52,0.094,7.482
52,0.099,7.485
52,0.104,7.493
52,0.108,7.489
52,0.113,7.500
52,0.118,7.524
52,0.123,7.540
52,0.127,7.529
52,0.132,7.508
52,0.137,7.459
52,0.141,7.399
52,0.146,7.338
52,0.151,7.282
52,0.156,7.232
52,0.160,7.209
52,0.165,7.239
52,0.170,7.286
52,0.174,7.332
52,0.179,7.374
52,0.184,7.402
52,0.189,7.374
52,0.193,7.317
52,0.198,7.258
52,0.203,7.203
52,0.207,7.170
52,0.212,7.211
52,0.217,7.247
52,0.222,7.283
52,0.226,7.318
52,0.231,7.349
52,0.236,7.376
52,0.240,7.400
52,0.245,7.418
52,0.250,7.432
52,0.255,7.442
52,0.259,7.447
52,0.264,7.446
52,0.269,7.450
52,0.273,7.450
52,0.278,7.448
52,0.283,7.444
52,0.287,7.438
52,0.292,7.429
52,0.297,7.417
52,0.302,7.403
52,0.306,7.386
52,0.311,7.367
52,0.316,7.344
52,0.320,7.329
52,0.325,7.323
52,0.330,7.337
52,0.334,7.358
52,0.339,7.369
52,0.344,7.375
52,0.348,7.377
52,0.353,7.375
52,0.358,7.373
52,0.362,7.367
52,0.367,7.361
52,0.372,7.356
52,0.376,7.344
52,0.381,7.331
52,0.386,7.317
52,0.391,7.299
52,0.395,7.274
52,0.400,7.251
52,0.405,7.223
52,0.409,7.193
52,0.414,7.156
52,0.419,7.118
52,0.423,7.084
52,0.428,7.044
52,0.433,7.008
52,0.437,6.976
52,0.442,6.951
52,0.447,6.936
52,0.451,6.924
52,0.456,6.920
52,0.461,6.916
52,0.466,6.912
52,0.470,6.909
52,0.475,6.902
52,0.480,6.899
52,0.484,6.911
52,0.489,6.943
52,0.493,6.973
52,0.498,6.971
52,0.503,6.968
52,0.507,6.965
52,0.512,6.962
52,0.517,6.958
52,0.521,6.959
52,0.526,6.961
52,0.530,6.966
52,0.535,6.978
52,0.540,7.009
52,0.544,7.036
52,0.549,7.058
52,0.553,7.080
52,0.558,7.103
52,0.563,7.125
52,0.567,7.144
52,0.572,7.155
52,0.577,7.156
52,0.581,7.152
52,0.586,7.156
52,0.590,7.168
52,0.595,7.185
52,0.600,7.201
52,0.604,7.215
52,0.609,7.228
52,0.614,7.235
52,0.618,7.233
52,0.623,7.230
52,0.627,7.226
52,0.632,7.225
52,0.637,7.227
52,0.641,7.236
52,0.646,7.245
52,0.651,7.257
52,0.655,7.270
52,0.660,7.291
52,0.665,7.315
52,0.669,7.343
52,0.674,7.370
52,0.679,7.397
52,0.684,7.414
52,0.688,7.419
52,0.693,7.413
52,0.698,7.403
52,0.702,7.391
52,0.707,7.381
52,0.712,7.372
52,0.716,7.366
52,0.721,7.360
52,0.726,7.358
52,0.730,7.358
52,0.735,7.358
52,0.740,7.365
52,0.744,7.375
52,0.749,7.386
52,0.754,7.399
52,0.759,7.411
52,0.763,7.424
52,0.768,7.432
52,0.773,7.436
52,0.777,7.443
52,0.782,7.453
52,0.787,7.461
52,0.791,7.471
52,0.796,7.487
52,0.801,7.493
52,0.805,7.500
52,0.810,7.503
52,0.815,7.504
52,0.819,7.504
52,0.824,7.500
52,0.829,7.496
52,0.834,7.494
52,0.838,7.489
52,0.843,7.489
52,0.848,7.487
52,0.852,7.488
52,0.857,7.488
52,0.861,7.493
52,0.866,7.498
52,0.871,7.508
52,0.875,7.519
52,0.880,7.533
52,0.885,7.546
52,0.889,7.563
52,0.894,7.581
52,0.898,7.600
52,0.903,7.621
52,0.908,7.643
52,0.912,7.662
52,0.917,7.659
52,0.921,7.625
52,0.926,7.579
52,0.931,7.529
52,0.935,7.469
52,0.940,7.406
52,0.945,7.344
52,0.949,7.277
52,0.954,7.209
52,0.958,7.141
52,0.963,7.078
52,0.968,7.023
52,0.972,6.972
52,0.977,6.942
52,0.982,6.933
52,0.986,6.905
52,0.991,6.901
52,0.995,6.899
53,0.000,8.084
53,0.005,8.073
53,0.009,8.037
53,0.014,8.005
53,0.019,7.982
53,0.024,7.945
53,0.028,7.926
53,0.033,7.903
53,0.038,7.887
53,0.042,7.861
53,0.047,7.846
53,0.052,7.832
53,0.057,7.815
53,0.061,7.798
53,0.066,7.779
